ID	Block	Row	Column	Name
704	5	1	5	1.0_pep12
705	5	2	5	0.25_pep46
706	5	3	5	0.25_pep54
707	5	4	5	NO
708	5	5	5	Puffer
709	5	6	5	DYE050
710	5	7	5	0.25_pep60
711	5	8	5	Cal2
712	5	9	5	Puffer
713	5	10	5	1.0_pep59
714	5	11	5	0.25_pep39
715	5	12	5	P012-025
716	5	13	5	Puffer
717	5	14	5	1.0_pep61
718	5	15	5	1.0_pep58
719	5	16	5	Puffer
720	5	1	6	0.5_pep14
721	5	2	6	DYE100
722	5	3	6	1.0_pep57
723	5	4	6	0.5_pep6
724	5	5	6	NO
725	5	6	6	KLOA025
726	5	7	6	1.0_AK_28665
727	5	8	6	0.5_pep37
728	5	9	6	0.5_pep49
729	5	10	6	Wasser
730	5	11	6	0.5_Ak_28666
731	5	12	6	0.5_pep47
732	5	13	6	0.5_pep58
733	5	14	6	0.25_AK_28665
734	5	15	6	1.0_pep54
735	5	16	6	Puffer
736	5	1	7	1.0_pep9
737	5	2	7	0.25_pep45
738	5	3	7	DYE025
739	5	4	7	0.25_pep61
740	5	5	7	0.5_pep8
741	5	6	7	0.25_pep59
742	5	7	7	0.25_pep37
743	5	8	7	Wasser
744	5	9	7	NO
745	5	10	7	0.5_pep63
746	5	11	7	0.25_pep56
747	5	12	7	0.25_pep57
748	5	13	7	NO
749	5	14	7	P012-05
750	5	15	7	0.25_pep8
751	5	16	7	0.5_pep54
752	5	1	8	0.25_pep43
753	5	2	8	0.5_AK_28665
754	5	3	8	0.5_pep46
755	5	4	8	NO
756	5	5	8	0.25_pep16
757	5	6	8	NO
758	5	7	8	0.5_pep59
759	5	8	8	P012-1
760	5	9	8	KLOS025
761	5	10	8	0.25_pep58
762	5	11	8	0.25_pep55
763	5	12	8	1.0_pep10
764	5	13	8	0.5_pep39
765	5	14	8	1.0_pep63
766	5	15	8	1.0_pep41
767	5	16	8	0.25_pep13
768	5	1	9	1.0_pep60
769	5	2	9	1.0_pep16
770	5	3	9	0.25_Ak_28666
771	5	4	9	1.0_pep11
772	5	5	9	Puffer
773	5	6	9	1.0_pep46
774	5	7	9	1.0_AK_28667
775	5	8	9	NO
776	5	9	9	1.0_pep6
777	5	10	9	Puffer
778	5	11	9	0.5_pep11
779	5	12	9	0.5_pep7
780	5	13	9	KLOS050
781	5	14	9	NO
782	5	15	9	0.25_pep14
783	5	16	9	0.25_pep12
784	5	1	10	0.5_Christian
785	5	2	10	NO
786	5	3	10	Pan3
787	5	4	10	0.25_pep6
788	5	5	10	0.5_pep55
789	5	6	10	1.0_pep40
790	5	7	10	0.25_pep47
791	5	8	10	0.25_pep9
792	5	9	10	NO
793	5	10	10	0.25_AK_28667
794	5	11	10	Puffer
795	5	12	10	0.5_pep48
796	5	13	10	KLOS100
797	5	14	10	NEN100
798	5	15	10	0.5_pep56
799	5	16	10	KLOA050
800	6	1	1	NO
801	6	2	1	0.5_pep60
802	6	3	1	0.5_pep43
